更新日期,#genre#
CCTV12,http://113.95.132.166:554/rtp/239.77.1.109:5146$IPV4•线路9
CCTV12,http://113.95.132.166:554/rtp/239.77.1.10:5146$IPV4•线路10
CCTV12,http://113.95.132.166:554/rtp/239.77.1.170:5146$IPV4•线路11
CCTV12,http://171.213.234.216:8089/rtp/239.93.1.30:8124$IPV4•线路12
CCTV12,http://183.164.37.17:4022/rtp/238.1.78.242:7808$IPV4•线路13
CCTV12,http://183.164.46.181:6688/rtp/238.1.78.242:7808$IPV4•线路14
CCTV12,http://183.165.195.249:7000/rtp/238.1.78.242:7808$IPV4•线路15
CCTV12,http://183.30.201.121:10002/rtp/239.77.0.136:5146$IPV4•线路16
CCTV12,http://183.30.201.121:10002/rtp/239.77.1.109:5146$IPV4•线路17
CCTV12,http://183.30.201.121:10002/rtp/239.77.1.10:5146$IPV4•线路18
CCTV12,http://183.30.201.121:10002/rtp/239.77.1.170:5146$IPV4•线路19
CCTV12,http://58.63.66.57:8888/rtp/239.77.0.136:5146$IPV4•线路20
CCTV12,http://58.63.66.57:8888/rtp/239.77.1.109:5146$IPV4•线路21
CCTV12,http://58.63.66.57:8888/rtp/239.77.1.10:5146$IPV4•线路22
CCTV12,http://58.63.66.57:8888/rtp/239.77.1.170:5146$IPV4•线路23
CCTV12,http://182.150.23.74:808/hls/12/index.m3u8$IPV4•线路24
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8$IPV4•线路25
CCTV12,http://59.39.89.130:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路26
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路27
CCTV12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8$IPV4•线路28
CCTV12,http://175.8.28.207:9999/tsfile/live/0012_1.m3u8$IPV4•线路29
CCTV12,http://t.061899.xyz/tl/tl.php?id=cctv12$IPV4•线路30
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8$IPV4•线路31
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8$IPV4•线路32
CCTV12,https://shyd.695847.xyz/cms001/ch00000090990000001239/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12$IPV4•线路33
CCTV12,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv12.flv$IPV4•线路34
CCTV12,http://php.cqshushu.ggff.net/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4•线路35
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8$IPV4•线路36
CCTV13,http://148.135.93.213/live.php?id=CCTV13$IPV4•线路1
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$IPV4•线路2
CCTV13,http://113.95.132.166:554/rtp/239.253.43.196:5146$IPV4•线路3
CCTV13,http://113.95.132.166:554/rtp/239.77.0.188:5146$IPV4•线路4
CCTV13,http://171.213.234.216:8089/rtp/239.93.0.66:5140$IPV4•线路5
CCTV13,http://183.164.37.17:4022/rtp/238.1.79.35:4392$IPV4•线路6
CCTV13,http://183.164.46.181:6688/rtp/238.1.79.35:4392$IPV4•线路7
CCTV13,http://183.165.195.249:7000/rtp/238.1.79.35:4392$IPV4•线路8
CCTV13,http://183.30.201.121:10002/rtp/239.253.43.196:5146$IPV4•线路9
CCTV13,http://183.30.201.121:10002/rtp/239.77.0.188:5146$IPV4•线路10
CCTV13,http://58.63.66.57:8888/rtp/239.253.43.196:5146$IPV4•线路11
CCTV13,http://58.63.66.57:8888/rtp/239.77.0.188:5146$IPV4•线路12
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8$IPV4•线路13
CCTV13,http://59.39.89.130:60901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8$IPV4•线路16
CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$IPV4•线路17
CCTV13,http://175.8.28.207:9999/tsfile/live/0013_1.m3u8$IPV4•线路18
CCTV13,http://t.061899.xyz/tl/tl.php?id=cctv13$IPV4•线路19
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8$IPV4•线路20
CCTV13,http://106.53.99.30/tv/cctv13.php$IPV4•线路21
CCTV13,http://mgsp-ws2.live.miguvideo.com:8088/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202511041000488a8382a67c56456fb199072ec59858b7&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20251104100048&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=106.13.250.88&SecurityKey=20251104100048&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&encrypt=65e13b50443998a96e44c6f05a9efdfd$IPV4•线路22
CCTV13,http://cdn3.veryfast.filegear-sg.me/live/cctv13/stream.m3u8$IPV4•线路23
CCTV13,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv13.flv$IPV4•线路24
CCTV13,http://php.cqshushu.ggff.net/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4•线路25
CCTV13,http://111.43.126.240:9003/hls/26/index.m3u8$IPV4•线路26
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14$IPV4•线路1
CCTV14,http://113.95.132.166:554/rtp/239.77.0.133:5146$IPV4•线路2
CCTV14,http://113.95.132.166:554/rtp/239.77.1.161:5146$IPV4•线路3
CCTV14,http://113.95.132.166:554/rtp/239.77.1.171:5146$IPV4•线路4
CCTV14,http://171.213.234.216:8089/rtp/239.93.1.29:6000$IPV4•线路5
CCTV14,http://183.164.37.17:4022/rtp/238.1.78.243:7816$IPV4•线路6
CCTV14,http://183.164.46.181:6688/rtp/238.1.78.243:7816$IPV4•线路7
CCTV14,http://183.165.195.249:7000/rtp/238.1.78.243:7816$IPV4•线路8
CCTV14,http://183.30.201.121:10002/rtp/239.77.0.133:5146$IPV4•线路9
CCTV14,http://183.30.201.121:10002/rtp/239.77.1.161:5146$IPV4•线路10
CCTV14,http://183.30.201.121:10002/rtp/239.77.1.171:5146$IPV4•线路11
CCTV14,http://58.63.66.57:8888/rtp/239.77.0.133:5146$IPV4•线路12
CCTV14,http://58.63.66.57:8888/rtp/239.77.1.161:5146$IPV4•线路13
CCTV14,http://58.63.66.57:8888/rtp/239.77.1.171:5146$IPV4•线路14
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8$IPV4•线路15
CCTV14,http://124.116.183.146:9901/tsfile/live/0014_1.m3u8$IPV4•线路16
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$IPV4•线路17
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$IPV4•线路18
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路19
CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$IPV4•线路20
CCTV14,http://175.8.28.207:9999/tsfile/live/0014_1.m3u8$IPV4•线路21
CCTV14,http://t.061899.xyz/tl/tl.php?id=cctv14$IPV4•线路22
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8$IPV4•线路23
CCTV14,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv14$IPV4•线路24
CCTV14,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv14.flv$IPV4•线路25
CCTV14,http://php.cqshushu.ggff.net/jzb.php?id=cctv14&公众号【医工学习日志】$IPV4•线路26
CCTV14,http://111.43.126.240:9003/hls/27/index.m3u8$IPV4•线路27
CCTV15,http://148.135.93.213/live.php?id=CCTV15$IPV4•线路1
CCTV15,http://113.95.132.166:554/rtp/239.77.1.239:5146$IPV4•线路2
CCTV15,http://183.164.37.17:4022/rtp/238.1.78.222:7648$IPV4•线路3
CCTV15,http://183.164.46.181:6688/rtp/238.1.78.222:7648$IPV4•线路4
CCTV15,http://183.165.195.249:7000/rtp/238.1.78.222:7648$IPV4•线路5
CCTV15,http://183.30.201.121:10002/rtp/239.77.1.239:5146$IPV4•线路6
CCTV15,http://58.63.66.57:8888/rtp/239.77.1.239:5146$IPV4•线路7
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8$IPV4•线路8
CCTV15,http://123.130.84.106:8154/tsfile/live/0015_1.m3u8$IPV4•线路9
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$IPV4•线路11
CCTV15,http://183.11.239.36:808/hls/102/index.m3u8$IPV4•线路12
CCTV15,http://p.ytelc.com/169l/0/cctv.php?id=cctv15$IPV4•线路13
CCTV15,http://t.061899.xyz/tl/tl.php?id=cctv15$IPV4•线路14
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8$IPV4•线路15
CCTV15,http://www.kaniptv.cn/mk.php?ip=123.121.0.32:8014&id=cctv15$IPV4•线路16
CCTV15,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv15.flv$IPV4•线路17
CCTV15,http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】$IPV4•线路18
CCTV15,http://111.43.126.240:9003/hls/28/index.m3u8$IPV4•线路19
CCTV16,http://101.35.240.114:88/live.php?id=CCTV16$IPV4•线路1
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$IPV4•线路2
CCTV16,http://rihou.cc:555/tv/[mg]CCTV-16$IPV4•线路3
CCTV16,http://74.91.26.218:82/live/cctv16hd.m3u8$IPV4•线路4
CCTV16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub$IPV4•线路5
CCTV16,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv16&zy.m3u8$IPV4•线路6
CCTV16,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226825/1.m3u8$IPV4•线路7
CCTV16,http://113.95.132.166:554/rtp/239.77.0.165:5146$IPV4•线路8
CCTV16,http://113.95.132.166:554/rtp/239.77.1.76:5146$IPV4•线路9
CCTV16,http://183.30.201.121:10002/rtp/239.77.0.165:5146$IPV4•线路10
CCTV16,http://183.30.201.121:10002/rtp/239.77.1.76:5146$IPV4•线路11
CCTV16,http://58.63.66.57:8888/rtp/239.77.0.165:5146$IPV4•线路12
CCTV16,http://58.63.66.57:8888/rtp/239.77.1.76:5146$IPV4•线路13
CCTV16,http://183.11.239.36:808/hls/169/index.m3u8$IPV4•线路14
CCTV16,http://p.ytelc.com/169l/0/cctv.php?id=cctv16$IPV4•线路15
CCTV16,http://t.061899.xyz/tl/tl.php?id=cctv16$IPV4•线路16
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8$IPV4•线路17
CCTV16,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv16.flv$IPV4•线路18
CCTV16,http://111.43.126.240:9003/hls/29/index.m3u8$IPV4•线路19
CCTV17,http://74.48.192.96:82/live.php?id=CCTV17$IPV4•线路1
CCTV17,http://119.185.70.185:1234/673168256$IPV4•线路2
CCTV17,http://107.150.60.122/live/cctv17hd.m3u8$IPV4•线路3
CCTV17,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv17&zy.m3u8$IPV4•线路4
CCTV17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub$IPV4•线路5
CCTV17,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226660/1.m3u8$IPV4•线路6
CCTV17,http://113.95.132.166:554/rtp/239.77.0.198:5146$IPV4•线路7
CCTV17,http://113.95.132.166:554/rtp/239.77.1.121:5146$IPV4•线路8
CCTV17,http://171.213.234.216:8089/rtp/239.93.0.92:5140$IPV4•线路9
CCTV17,http://183.164.37.17:4022/rtp/238.1.78.178:7296$IPV4•线路10
CCTV17,http://183.164.46.181:6688/rtp/238.1.78.178:7296$IPV4•线路11
CCTV17,http://183.165.195.249:7000/rtp/238.1.78.178:7296$IPV4•线路12
CCTV17,http://183.30.201.121:10002/rtp/239.77.0.198:5146$IPV4•线路13
CCTV17,http://183.30.201.121:10002/rtp/239.77.1.121:5146$IPV4•线路14
CCTV17,http://58.63.66.57:8888/rtp/239.77.0.198:5146$IPV4•线路15
CCTV17,http://58.63.66.57:8888/rtp/239.77.1.121:5146$IPV4•线路16
CCTV17,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8$IPV4•线路17
CCTV17,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路18
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8$IPV4•线路19
CCTV17,http://183.11.239.36:808/hls/35/index.m3u8$IPV4•线路20
CCTV17,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$IPV4•线路21
CCTV17,http://t.061899.xyz/tl/tl.php?id=cctv17$IPV4•线路22
CCTV17,http://183.162.112.32:8686/rtp/238.1.78.178:7296$IPV4•线路23
CCTV17,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv17.flv$IPV4•线路24
CCTV17,http://php.cqshushu.ggff.net/jzb.php?id=cctv17&公众号【医工学习日志】$IPV4•线路25
CCTV17,http://111.43.126.240:9003/hls/30/index.m3u8$IPV4•线路26
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932$IPV4•线路1
CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760495957&jsbk=138a7cd8fb02f369c744cf0ceb413e85$IPV4•线路2
CCTV4K,http://113.95.132.166:554/rtp/239.77.0.194:5146$IPV4•线路3
CCTV4K,http://113.95.132.166:554/rtp/239.77.1.180:5146$IPV4•线路4
CCTV4K,http://171.213.234.216:8089/rtp/239.93.42.42:5140$IPV4•线路5
CCTV4K,http://183.30.201.121:10002/rtp/239.77.0.194:5146$IPV4•线路6
CCTV4K,http://183.30.201.121:10002/rtp/239.77.1.180:5146$IPV4•线路7
CCTV4K,http://58.63.66.57:8888/rtp/239.77.0.194:5146$IPV4•线路8
CCTV4K,http://58.63.66.57:8888/rtp/239.77.1.180:5146$IPV4•线路9
CCTV4K,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8$IPV4•线路10
CCTV4K,http://p.ytelc.com/169l/0/cctv.php?id=cctv4k$IPV4•线路11
CCTV4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631$IPV4•线路12
CCTV8K,http://192.151.150.154/live/cctv8k.m3u8$IPV4•线路1
CCTV8K,http://113.95.132.166:554/rtp/239.253.43.106:5146$IPV4•线路2
CCTV8K,http://183.30.201.121:10002/rtp/239.253.43.106:5146$IPV4•线路3
CCTV8K,http://58.63.66.57:8888/rtp/239.253.43.106:5146$IPV4•线路4
CETV1,http://111.43.126.240:9003/hls/34/index.m3u8$IPV4
CETV4,http://111.43.126.240:9003/hls/36/index.m3u8$IPV4
🐻┃卫视频道,#genre#
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$IPV4•线路1
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$IPV4•线路2
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视$IPV4•线路3
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路4
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$IPV4•线路5
浙江卫视,http://xurishangcheng.top:10888/udp/239.49.8.20:9618$IPV4•线路6
浙江卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=zjws&zy.m3u8$IPV4•线路7
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$IPV4•线路8
浙江卫视,http://111.8.242.102:9999/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
浙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226690/1.m3u8$IPV4•线路10
浙江卫视,http://113.95.132.166:554/rtp/239.77.0.125:5146$IPV4•线路11
浙江卫视,http://113.95.132.166:554/rtp/239.77.0.89:5146$IPV4•线路12
浙江卫视,http://113.95.132.166:554/rtp/239.77.1.150:5146$IPV4•线路13
浙江卫视,http://113.95.132.166:554/rtp/239.77.1.33:5146$IPV4•线路14
浙江卫视,http://171.213.234.216:8089/rtp/239.93.0.124:5140$IPV4•线路15
浙江卫视,http://183.164.37.17:4022/rtp/238.1.78.164:7184$IPV4•线路16
浙江卫视,http://183.164.46.181:6688/rtp/238.1.78.164:7184$IPV4•线路17
浙江卫视,http://183.165.195.249:7000/rtp/238.1.78.164:7184$IPV4•线路18
浙江卫视,http://183.30.201.121:10002/rtp/239.77.0.125:5146$IPV4•线路19
浙江卫视,http://183.30.201.121:10002/rtp/239.77.0.89:5146$IPV4•线路20
浙江卫视,http://183.30.201.121:10002/rtp/239.77.1.150:5146$IPV4•线路21
浙江卫视,http://183.30.201.121:10002/rtp/239.77.1.33:5146$IPV4•线路22
浙江卫视,http://58.63.66.57:8888/rtp/239.77.0.125:5146$IPV4•线路23
浙江卫视,http://58.63.66.57:8888/rtp/239.77.0.89:5146$IPV4•线路24
浙江卫视,http://58.63.66.57:8888/rtp/239.77.1.150:5146$IPV4•线路25
浙江卫视,http://58.63.66.57:8888/rtp/239.77.1.33:5146$IPV4•线路26
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8$IPV4•线路27
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8$IPV4•线路28
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路29
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$IPV4•线路30
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8$IPV4•线路31
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8$IPV4•线路32
浙江卫视,https://smart.946985.filegear-sg.me/smart.php?id=zhejiang_twn$IPV4•线路33
浙江卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/zjws.flv$IPV4•线路34
浙江卫视,http://php.cqshushu.ggff.net/jzb.php?id=zjws&公众号【医工学习日志】$IPV4•线路35
浙江卫视,http://111.43.126.240:9003/hls/40/index.m3u8$IPV4•线路36
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$IPV4•线路1
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws$IPV4•线路2
湖南卫视,http://101.35.240.114:88/live.php?id=湖南卫视$IPV4•线路3
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$IPV4•线路4
湖南卫视,http://xurishangcheng.top:10888/udp/239.49.8.12:9418$IPV4•线路5
湖南卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=hunws&zy.m3u8$IPV4•线路6
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8$IPV4•线路7
湖南卫视,http://192.151.150.154/live/hnwshd.m3u8$IPV4•线路8
湖南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226698/1.m3u8$IPV4•线路9
湖南卫视,http://113.95.132.166:554/rtp/239.77.0.127:5146$IPV4•线路10
湖南卫视,http://113.95.132.166:554/rtp/239.77.0.88:5146$IPV4•线路11
湖南卫视,http://113.95.132.166:554/rtp/239.77.1.129:5146$IPV4•线路12
湖南卫视,http://113.95.132.166:554/rtp/239.77.1.5:5146$IPV4•线路13
湖南卫视,http://171.213.234.216:8089/rtp/239.93.0.88:5140$IPV4•线路14
湖南卫视,http://183.164.37.17:4022/rtp/238.1.78.160:7152$IPV4•线路15
湖南卫视,http://183.164.46.181:6688/rtp/238.1.78.160:7152$IPV4•线路16
湖南卫视,http://183.165.195.249:7000/rtp/238.1.78.160:7152$IPV4•线路17
湖南卫视,http://183.30.201.121:10002/rtp/239.77.0.127:5146$IPV4•线路18
湖南卫视,http://183.30.201.121:10002/rtp/239.77.0.88:5146$IPV4•线路19
湖南卫视,http://183.30.201.121:10002/rtp/239.77.1.129:5146$IPV4•线路20
湖南卫视,http://183.30.201.121:10002/rtp/239.77.1.5:5146$IPV4•线路21
湖南卫视,http://58.63.66.57:8888/rtp/239.77.0.127:5146$IPV4•线路22
湖南卫视,http://58.63.66.57:8888/rtp/239.77.0.88:5146$IPV4•线路23
湖南卫视,http://58.63.66.57:8888/rtp/239.77.1.129:5146$IPV4•线路24
湖南卫视,http://58.63.66.57:8888/rtp/239.77.1.5:5146$IPV4•线路25
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$IPV4•线路26
湖南卫视,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-2500/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路27
湖南卫视,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-1200/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路28
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8$IPV4•线路29
湖南卫视,http://182.150.23.74:808/hls/21/index.m3u8$IPV4•线路30
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8$IPV4•线路31
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8$IPV4•线路32
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8$IPV4•线路33
湖南卫视,http://api.kkitv.itv888.cn:8080/hls/hoxiunz7ce/index.m3u8$IPV4•线路34
湖南卫视,https://smart.946985.filegear-sg.me/smart.php?id=hunan_twn$IPV4•线路35
湖南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/hunws.flv$IPV4•线路36
湖南卫视,http://php.cqshushu.ggff.net/jzb.php?id=hunws&公众号【医工学习日志】$IPV4•线路37
湖南卫视,http://111.43.126.240:9003/hls/37/index.m3u8$IPV4•线路38
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$IPV4•线路1
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$IPV4•线路2
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$IPV4•线路3
东方卫视,http://115.29.208.41:34567/gd.php?id=dfws&kl=www.9kds.com$IPV4•线路4
东方卫视,http://go.bkpcp.top/mg/dfws$IPV4•线路5
东方卫视,http://198980.xyz:8888/rtp/239.49.8.140:6000$IPV4•线路6
东方卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226734/1.m3u8$IPV4•线路7
东方卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=600697&netType=4&sid=5910022185&pid=2028597139&timestamp=20260604065438&Channel_ID=0116_2600037000-99000-200300220107768&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=125.211.195.16&SecurityKey=20260604065438&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0e09dee80e23c62409928140acff1db3$IPV4•线路8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8$IPV4•线路9
东方卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8$IPV4•线路10
东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8$IPV4•线路11
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8$IPV4•线路12
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8$IPV4•线路13
东方卫视,https://smart.946985.filegear-sg.me/smart.php?id=dongfangweishi_twn$IPV4•线路14
东方卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/dfws.flv$IPV4•线路15
东方卫视,http://php.cqshushu.ggff.net/jzb.php?id=dfws&公众号【医工学习日志】$IPV4•线路16
东方卫视,http://111.43.126.240:9003/hls/39/index.m3u8$IPV4•线路17
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8$IPV4•线路1
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws$IPV4•线路2
江苏卫视,http://101.35.240.114:88/live.php?id=江苏卫视$IPV4•线路3
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8$IPV4•线路4
江苏卫视,http://xurishangcheng.top:10888/udp/239.49.8.138:6000$IPV4•线路5
江苏卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=jsws&zy.m3u8$IPV4•线路6
江苏卫视,http://go.bkpcp.top/mg/jsws$IPV4•线路7
江苏卫视,http://222.86.15.171:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
江苏卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226692/1.m3u8$IPV4•线路9
江苏卫视,http://113.95.132.166:554/rtp/239.77.0.126:5146$IPV4•线路10
江苏卫视,http://113.95.132.166:554/rtp/239.77.0.90:5146$IPV4•线路11
江苏卫视,http://113.95.132.166:554/rtp/239.77.1.149:5146$IPV4•线路12
江苏卫视,http://113.95.132.166:554/rtp/239.77.1.18:5146$IPV4•线路13
江苏卫视,http://171.213.234.216:8089/rtp/239.93.0.89:5140$IPV4•线路14
江苏卫视,http://183.164.37.17:4022/rtp/238.1.78.165:7192$IPV4•线路15
江苏卫视,http://183.164.46.181:6688/rtp/238.1.78.165:7192$IPV4•线路16
江苏卫视,http://183.165.195.249:7000/rtp/238.1.78.165:7192$IPV4•线路17
江苏卫视,http://183.30.201.121:10002/rtp/239.77.0.126:5146$IPV4•线路18
江苏卫视,http://183.30.201.121:10002/rtp/239.77.0.90:5146$IPV4•线路19
江苏卫视,http://183.30.201.121:10002/rtp/239.77.1.149:5146$IPV4•线路20
江苏卫视,http://183.30.201.121:10002/rtp/239.77.1.18:5146$IPV4•线路21
江苏卫视,http://58.63.66.57:8888/rtp/239.77.0.126:5146$IPV4•线路22
江苏卫视,http://58.63.66.57:8888/rtp/239.77.0.90:5146$IPV4•线路23
江苏卫视,http://58.63.66.57:8888/rtp/239.77.1.149:5146$IPV4•线路24
江苏卫视,http://58.63.66.57:8888/rtp/239.77.1.18:5146$IPV4•线路25
